"","tail_num","sum_airtime","num_flights","airline","total_delay","n_delays","avg_airtime","avg_delay","pct_delay","Top25pct_AA","Top25pct_BA","Bottom25pct_AA","Bottom25pct_BA"
"1040",N943AN,26931,194,AA,748,61,138.819587628866,3.85567010309278,0.314432989690722,FALSE,FALSE,FALSE,FALSE
"434",N6715C,26930,202,BA,275,74,133.316831683168,1.36138613861386,0.366336633663366,FALSE,FALSE,FALSE,FALSE
"82",N315NB,26884,246,BA,2902,82,109.284552845528,11.7967479674797,0.333333333333333,FALSE,FALSE,FALSE,FALSE
"1128",N755US,26863,255,AA,805,82,105.345098039216,3.15686274509804,0.32156862745098,FALSE,FALSE,FALSE,FALSE
"726",N37700,26843,217,BA,1110,62,123.700460829493,5.11520737327189,0.285714285714286,FALSE,FALSE,FALSE,FALSE
"1452",N988NN,26831,204,AA,2525,81,131.524509803922,12.3774509803922,0.397058823529412,FALSE,FALSE,FALSE,FALSE
"31",N950AT,26830,302,BA,964,65,88.841059602649,3.19205298013245,0.21523178807947,FALSE,FALSE,FALSE,FALSE
"353",N995AT,26823,343,BA,2420,87,78.201166180758,7.05539358600583,0.253644314868805,FALSE,FALSE,FALSE,FALSE
"1466",N542US,26820,117,BA,788,47,229.230769230769,6.73504273504274,0.401709401709402,FALSE,FALSE,FALSE,FALSE
"1415",N939AN,26818,209,AA,2358,87,128.315789473684,11.2822966507177,0.416267942583732,FALSE,FALSE,FALSE,FALSE
"48",N915AT,26814,321,BA,2001,98,83.5327102803738,6.23364485981308,0.305295950155763,FALSE,FALSE,FALSE,FALSE
"1310",N351NB,26805,247,BA,1552,80,108.522267206478,6.2834008097166,0.323886639676113,FALSE,FALSE,FALSE,FALSE
"1616",N920AN,26805,205,AA,2606,94,130.756097560976,12.7121951219512,0.458536585365854,FALSE,FALSE,FALSE,FALSE
"943",N815AW,26798,271,AA,2578,88,98.8856088560886,9.51291512915129,0.324723247232472,FALSE,FALSE,FALSE,FALSE
"480",N956AN,26794,197,AA,1314,76,136.010152284264,6.67005076142132,0.385786802030457,FALSE,FALSE,FALSE,FALSE
"624",N774XF,26791,277,AA,1113,87,96.7184115523466,4.01805054151625,0.314079422382672,FALSE,FALSE,FALSE,FALSE
"237",N949AT,26763,335,BA,929,89,79.889552238806,2.77313432835821,0.265671641791045,FALSE,FALSE,FALSE,FALSE
"637",N988AT,26754,308,BA,2713,91,86.8636363636364,8.80844155844156,0.295454545454545,FALSE,FALSE,FALSE,FALSE
"59",N3771K,26720,223,BA,267,55,119.820627802691,1.19730941704036,0.246636771300448,FALSE,FALSE,FALSE,FALSE
"476",N6716C,26716,209,BA,1602,83,127.827751196172,7.66507177033493,0.397129186602871,FALSE,FALSE,FALSE,FALSE
"419",N372DA,26696,179,BA,483,64,149.139664804469,2.69832402234637,0.357541899441341,FALSE,FALSE,FALSE,FALSE
"223",N960DN,26683,305,BA,257,76,87.4852459016393,0.842622950819672,0.249180327868852,FALSE,FALSE,FALSE,FALSE
"1169",N801AW,26679,246,AA,1132,77,108.451219512195,4.60162601626016,0.313008130081301,FALSE,FALSE,FALSE,FALSE
"767",N650AW,26673,274,AA,1228,64,97.3467153284672,4.48175182481752,0.233576642335766,FALSE,FALSE,FALSE,FALSE
"1111",N910NN,26670,192,AA,3580,95,138.90625,18.6458333333333,0.494791666666667,FALSE,FALSE,FALSE,FALSE
"173",N3763D,26665,197,BA,-340,60,135.355329949239,-1.7258883248731,0.304568527918782,FALSE,FALSE,FALSE,FALSE
"289",N895AT,26658,349,BA,2160,88,76.3839541547278,6.189111747851,0.25214899713467,FALSE,FALSE,FALSE,FALSE
"1604",N909NN,26656,202,AA,1759,93,131.960396039604,8.70792079207921,0.46039603960396,FALSE,FALSE,FALSE,FALSE
"157",N964NN,26651,204,AA,1759,80,130.642156862745,8.62254901960784,0.392156862745098,FALSE,FALSE,FALSE,FALSE
"728",N358NB,26642,220,BA,2550,81,121.1,11.5909090909091,0.368181818181818,FALSE,FALSE,FALSE,FALSE
"205",N934AT,26640,334,BA,2124,83,79.7604790419162,6.35928143712575,0.248502994011976,FALSE,FALSE,FALSE,FALSE
"1160",N925NN,26635,195,AA,1610,73,136.589743589744,8.25641025641026,0.374358974358974,FALSE,FALSE,FALSE,FALSE
"1567",N928AN,26622,194,AA,1476,78,137.226804123711,7.60824742268041,0.402061855670103,FALSE,FALSE,FALSE,FALSE
"586",N326NB,26617,238,BA,1268,90,111.836134453782,5.32773109243697,0.378151260504202,FALSE,FALSE,FALSE,FALSE
"64",N961AT,26588,313,BA,1523,84,84.9456869009585,4.86581469648562,0.268370607028754,FALSE,FALSE,FALSE,FALSE
"542",N3743H,26573,215,BA,818,57,123.595348837209,3.8046511627907,0.265116279069767,FALSE,FALSE,FALSE,FALSE
"535",N778XF,26560,287,AA,210,94,92.5435540069686,0.731707317073171,0.327526132404181,FALSE,FALSE,FALSE,FALSE
"35",N316NB,26558,237,BA,971,83,112.059071729958,4.09704641350211,0.350210970464135,FALSE,FALSE,FALSE,FALSE
"1641",N817AW,26558,236,AA,-559,65,112.533898305085,-2.36864406779661,0.275423728813559,FALSE,FALSE,FALSE,FALSE
"427",N674DL,26545,204,BA,934,69,130.122549019608,4.57843137254902,0.338235294117647,FALSE,FALSE,FALSE,FALSE
"209",N156UW,26543,168,AA,2520,75,157.994047619048,15,0.446428571428571,FALSE,FALSE,FALSE,FALSE
"565",N665AW,26522,267,AA,1478,84,99.3333333333333,5.53558052434457,0.314606741573034,FALSE,FALSE,FALSE,FALSE
"285",N756US,26518,279,AA,1836,101,95.0465949820789,6.58064516129032,0.362007168458781,FALSE,FALSE,FALSE,FALSE
"404",N828AW,26466,257,AA,1186,81,102.980544747082,4.6147859922179,0.315175097276265,FALSE,FALSE,FALSE,FALSE
"259",N977AT,26464,349,BA,45,74,75.8280802292264,0.128939828080229,0.212034383954155,FALSE,FALSE,FALSE,FALSE
"793",N892AT,26457,320,BA,-37,84,82.678125,-0.115625,0.2625,FALSE,FALSE,FALSE,FALSE
"266",N924DN,26449,294,BA,2786,80,89.9625850340136,9.47619047619048,0.272108843537415,FALSE,FALSE,FALSE,FALSE
"360",N912DN,26448,301,BA,-606,83,87.8671096345515,-2.01328903654485,0.275747508305648,FALSE,FALSE,FALSE,FALSE
"1460",N927AT,26440,326,BA,1149,87,81.1042944785276,3.52453987730061,0.266871165644172,FALSE,FALSE,FALSE,FALSE
"967",N957AN,26438,196,AA,2003,79,134.887755102041,10.219387755102,0.403061224489796,FALSE,FALSE,FALSE,FALSE
"110",N970TW,26435,314,AA,4722,136,84.187898089172,15.0382165605096,0.43312101910828,FALSE,FALSE,FALSE,FALSE
"1383",N916AN,26429,209,AA,2516,86,126.454545454545,12.0382775119617,0.411483253588517,FALSE,FALSE,FALSE,FALSE
"42",N374NW,26423,242,BA,5484,105,109.185950413223,22.6611570247934,0.433884297520661,FALSE,FALSE,FALSE,FALSE
"1578",N866NN,26411,200,AA,2944,79,132.055,14.72,0.395,FALSE,FALSE,FALSE,FALSE
"1382",N925AN,26379,201,AA,3695,98,131.238805970149,18.3830845771144,0.487562189054726,FALSE,FALSE,FALSE,FALSE
"1283",N685DA,26376,185,BA,2119,78,142.572972972973,11.4540540540541,0.421621621621622,FALSE,FALSE,FALSE,FALSE
"537",N329NB,26375,232,BA,2336,80,113.685344827586,10.0689655172414,0.344827586206897,FALSE,FALSE,FALSE,FALSE
"887",N926AT,26375,304,BA,2776,76,86.7598684210526,9.13157894736842,0.25,FALSE,FALSE,FALSE,FALSE
"15",N680DA,26362,203,BA,1276,75,129.862068965517,6.28571428571429,0.369458128078818,FALSE,FALSE,FALSE,FALSE
"1560",N808DN,26359,162,BA,211,44,162.70987654321,1.30246913580247,0.271604938271605,FALSE,FALSE,FALSE,FALSE
"908",N369NB,26348,232,BA,2576,81,113.568965517241,11.1034482758621,0.349137931034483,FALSE,FALSE,FALSE,FALSE
"129",N335NB,26331,229,BA,1007,70,114.982532751092,4.39737991266376,0.305676855895196,FALSE,FALSE,FALSE,FALSE
"831",N387DA,26329,188,BA,-374,57,140.047872340426,-1.98936170212766,0.303191489361702,FALSE,FALSE,FALSE,FALSE
"660",N317PG,26312,191,AA,2666,85,137.759162303665,13.9581151832461,0.445026178010471,FALSE,FALSE,FALSE,FALSE
"623",N958AT,26307,326,BA,1244,102,80.6963190184049,3.8159509202454,0.312883435582822,FALSE,FALSE,FALSE,FALSE
"1327",N927AN,26296,204,AA,1461,70,128.901960784314,7.16176470588235,0.343137254901961,FALSE,FALSE,FALSE,FALSE
"1603",N553UW,26294,176,AA,-210,57,149.397727272727,-1.19318181818182,0.323863636363636,FALSE,FALSE,FALSE,FALSE
"702",N812NN,26267,197,AA,2761,78,133.335025380711,14.0152284263959,0.395939086294416,FALSE,FALSE,FALSE,FALSE
"670",N664AW,26264,245,AA,152,62,107.2,0.620408163265306,0.253061224489796,FALSE,FALSE,FALSE,FALSE
"1225",N935AN,26264,203,AA,893,75,129.379310344828,4.39901477832512,0.369458128078818,FALSE,FALSE,FALSE,FALSE
"381",N908DA,26259,302,BA,2081,85,86.9503311258278,6.89072847682119,0.281456953642384,FALSE,FALSE,FALSE,FALSE
"1124",N758US,26255,278,AA,1715,100,94.4424460431655,6.16906474820144,0.359712230215827,FALSE,FALSE,FALSE,FALSE
"364",N699DL,26252,195,BA,2112,71,134.625641025641,10.8307692307692,0.364102564102564,FALSE,FALSE,FALSE,FALSE
"445",N927NN,26252,192,AA,1182,71,136.729166666667,6.15625,0.369791666666667,FALSE,FALSE,FALSE,FALSE
"145",N929DN,26239,301,BA,2456,103,87.1727574750831,8.15946843853821,0.3421926910299,FALSE,FALSE,FALSE,FALSE
"1449",N760US,26230,256,AA,3502,99,102.4609375,13.6796875,0.38671875,FALSE,FALSE,FALSE,FALSE
"1065",N922AN,26169,193,AA,1496,85,135.59067357513,7.75129533678756,0.440414507772021,FALSE,FALSE,FALSE,FALSE
"1035",N936AN,26156,202,AA,1854,91,129.485148514851,9.17821782178218,0.450495049504951,FALSE,FALSE,FALSE,FALSE
"122",N981AT,26154,348,BA,567,86,75.1551724137931,1.62931034482759,0.247126436781609,FALSE,FALSE,FALSE,FALSE
"440",N926DH,26153,288,BA,639,69,90.8090277777778,2.21875,0.239583333333333,FALSE,FALSE,FALSE,FALSE
"25",N962DN,26151,291,BA,1290,89,89.8659793814433,4.43298969072165,0.305841924398625,FALSE,FALSE,FALSE,FALSE
"1486",N6706Q,26140,188,BA,2124,75,139.042553191489,11.2978723404255,0.398936170212766,FALSE,FALSE,FALSE,FALSE
"1034",N907NN,26137,201,AA,679,69,130.034825870647,3.37810945273632,0.343283582089552,FALSE,FALSE,FALSE,FALSE
"912",N9616G,26130,302,AA,3396,137,86.523178807947,11.2450331125828,0.45364238410596,FALSE,FALSE,FALSE,FALSE
"324",N349NB,26122,224,BA,1245,72,116.616071428571,5.55803571428571,0.321428571428571,FALSE,FALSE,FALSE,FALSE
"1474",N338NW,26114,234,BA,3656,92,111.598290598291,15.6239316239316,0.393162393162393,FALSE,FALSE,FALSE,FALSE
"340",N67171,26107,208,BA,1850,101,125.514423076923,8.89423076923077,0.485576923076923,FALSE,FALSE,FALSE,FALSE
"1051",N687DL,26079,200,BA,2921,73,130.395,14.605,0.365,FALSE,FALSE,FALSE,FALSE
"683",N958AN,26069,200,AA,2222,84,130.345,11.11,0.42,FALSE,FALSE,FALSE,FALSE
"218",N920AT,26063,309,BA,3571,100,84.3462783171521,11.5566343042071,0.323624595469256,FALSE,FALSE,FALSE,FALSE
"955",N982AT,26036,338,BA,2853,98,77.0295857988166,8.44082840236686,0.289940828402367,FALSE,FALSE,FALSE,FALSE
"251",N941AN,26026,195,AA,646,81,133.466666666667,3.31282051282051,0.415384615384615,FALSE,FALSE,FALSE,FALSE
"356",N994AT,26022,341,BA,4028,101,76.3108504398827,11.8123167155425,0.296187683284457,FALSE,FALSE,FALSE,FALSE
"1269",N945AN,26022,199,AA,648,69,130.763819095477,3.25628140703518,0.346733668341709,FALSE,FALSE,FALSE,FALSE
"1165",N337NB,26013,237,BA,4264,90,109.759493670886,17.9915611814346,0.379746835443038,FALSE,FALSE,FALSE,FALSE
"1131",N978AN,26012,205,AA,2445,94,126.887804878049,11.9268292682927,0.458536585365854,FALSE,FALSE,FALSE,FALSE
"1373",N679DA,25976,181,BA,1234,69,143.513812154696,6.81767955801105,0.38121546961326,FALSE,FALSE,FALSE,FALSE
"1062",N352NB,25972,213,BA,2051,84,121.934272300469,9.62910798122066,0.394366197183099,FALSE,FALSE,FALSE,FALSE
"282",N959NN,25968,191,AA,2266,81,135.958115183246,11.8638743455497,0.424083769633508,FALSE,FALSE,FALSE,FALSE
"1434",N872NN,25967,205,AA,1812,77,126.668292682927,8.8390243902439,0.375609756097561,FALSE,FALSE,FALSE,FALSE
"975",N997NN,25956,178,AA,1270,63,145.820224719101,7.13483146067416,0.353932584269663,FALSE,FALSE,FALSE,FALSE
"905",N909AN,25954,212,AA,2968,96,122.424528301887,14,0.452830188679245,FALSE,FALSE,FALSE,FALSE
"672",N926AN,25935,198,AA,2607,95,130.984848484848,13.1666666666667,0.47979797979798,FALSE,FALSE,FALSE,FALSE
"413",N961TW,25923,312,AA,-109,102,83.0865384615385,-0.349358974358974,0.326923076923077,FALSE,FALSE,FALSE,FALSE
"432",N968AT,25916,359,BA,722,80,72.1894150417827,2.01114206128134,0.222841225626741,FALSE,FALSE,FALSE,FALSE
"1349",N3752,25906,198,BA,-464,48,130.838383838384,-2.34343434343434,0.242424242424242,FALSE,FALSE,FALSE,FALSE
"475",N962AN,25904,247,AA,1622,87,104.874493927125,6.5668016194332,0.352226720647773,FALSE,FALSE,FALSE,FALSE
"165",N680AW,25903,295,AA,1811,94,87.8067796610169,6.13898305084746,0.31864406779661,FALSE,FALSE,FALSE,FALSE
"193",N883NN,25895,196,AA,2977,91,132.117346938776,15.1887755102041,0.464285714285714,FALSE,FALSE,FALSE,FALSE
"615",N324US,25895,238,BA,5288,107,108.802521008403,22.218487394958,0.449579831932773,FALSE,FALSE,FALSE,FALSE
"175",N891AT,25890,344,BA,2316,88,75.2616279069767,6.73255813953488,0.255813953488372,FALSE,FALSE,FALSE,FALSE
"1102",N940AN,25885,200,AA,859,79,129.425,4.295,0.395,FALSE,FALSE,FALSE,FALSE
"471",N899AT,25871,313,BA,423,86,82.6549520766773,1.35143769968051,0.274760383386581,FALSE,FALSE,FALSE,FALSE
"505",N9677W,25867,294,AA,2316,129,87.9829931972789,7.87755102040816,0.438775510204082,FALSE,FALSE,FALSE,FALSE
"1006",N361NW,25862,244,BA,1521,93,105.991803278689,6.23360655737705,0.381147540983607,FALSE,FALSE,FALSE,FALSE
"600",N990AT,25856,326,BA,2247,100,79.3128834355828,6.89263803680982,0.306748466257669,FALSE,FALSE,FALSE,FALSE
"1050",N688DL,25844,179,BA,1985,71,144.379888268156,11.0893854748603,0.396648044692737,FALSE,FALSE,FALSE,FALSE
"870",N385DN,25830,187,BA,302,69,138.128342245989,1.61497326203209,0.368983957219251,FALSE,FALSE,FALSE,FALSE
"1201",N658AW,25814,225,AA,-504,65,114.728888888889,-2.24,0.288888888888889,FALSE,FALSE,FALSE,FALSE
"575",N324NB,25811,238,BA,3180,79,108.449579831933,13.3613445378151,0.331932773109244,FALSE,FALSE,FALSE,FALSE
"790",N861NN,25803,208,AA,1785,81,124.052884615385,8.58173076923077,0.389423076923077,FALSE,FALSE,FALSE,FALSE
"1246",N934AN,25801,197,AA,517,73,130.969543147208,2.6243654822335,0.370558375634518,FALSE,FALSE,FALSE,FALSE
"1069",N6700,25798,171,BA,1064,71,150.865497076023,6.22222222222222,0.415204678362573,FALSE,FALSE,FALSE,FALSE
"483",N944AN,25793,191,AA,1608,65,135.041884816754,8.41884816753927,0.340314136125654,FALSE,FALSE,FALSE,FALSE
"1562",N393DA,25793,200,BA,934,67,128.965,4.67,0.335,FALSE,FALSE,FALSE,FALSE
"501",N920DN,25778,297,BA,-141,73,86.7946127946128,-0.474747474747475,0.245791245791246,FALSE,FALSE,FALSE,FALSE
"1218",N934DN,25770,296,BA,137,78,87.0608108108108,0.462837837837838,0.263513513513513,FALSE,FALSE,FALSE,FALSE
"942",N885NN,25749,212,AA,2022,89,121.457547169811,9.5377358490566,0.419811320754717,FALSE,FALSE,FALSE,FALSE
"891",N654AW,25705,266,AA,2261,87,96.6353383458647,8.5,0.327067669172932,FALSE,FALSE,FALSE,FALSE
"389",N979UY,25694,163,AA,1212,69,157.631901840491,7.43558282208589,0.423312883435583,FALSE,FALSE,FALSE,FALSE
"719",N955AN,25682,204,AA,3416,94,125.892156862745,16.7450980392157,0.46078431372549,FALSE,FALSE,FALSE,FALSE
"1249",N658DL,25680,197,BA,1960,80,130.355329949239,9.9492385786802,0.406091370558376,FALSE,FALSE,FALSE,FALSE
"846",N745VJ,25676,235,AA,2590,95,109.259574468085,11.0212765957447,0.404255319148936,FALSE,FALSE,FALSE,FALSE
"433",N923AT,25656,326,BA,2104,82,78.6993865030675,6.45398773006135,0.251533742331288,FALSE,FALSE,FALSE,FALSE
"1538",N389DA,25650,190,BA,220,53,135,1.15789473684211,0.278947368421053,FALSE,FALSE,FALSE,FALSE
"1736",N387DN,25639,178,BA,1480,79,144.039325842697,8.31460674157303,0.443820224719101,FALSE,FALSE,FALSE,FALSE
"1579",N204UW,25607,91,AA,1298,27,281.395604395604,14.2637362637363,0.296703296703297,FALSE,FALSE,FALSE,FALSE
"527",N932AT,25594,319,BA,3306,108,80.2319749216301,10.3636363636364,0.338557993730408,FALSE,FALSE,FALSE,FALSE
"995",N747UW,25589,267,AA,925,67,95.8389513108614,3.46441947565543,0.250936329588015,FALSE,FALSE,FALSE,FALSE
"44",N917AN,25581,184,AA,2902,80,139.027173913043,15.7717391304348,0.434782608695652,FALSE,FALSE,FALSE,FALSE
"1577",N960AT,25557,319,BA,3030,83,80.115987460815,9.49843260188088,0.260188087774295,FALSE,FALSE,FALSE,FALSE
"144",N937AT,25548,318,BA,1939,94,80.3396226415094,6.09748427672956,0.29559748427673,FALSE,FALSE,FALSE,FALSE
"195",N337NW,25544,244,BA,3766,108,104.688524590164,15.4344262295082,0.442622950819672,FALSE,FALSE,FALSE,FALSE
"783",N978NN,25543,189,AA,1364,75,135.148148148148,7.21693121693122,0.396825396825397,FALSE,FALSE,FALSE,FALSE
"1489",N3732J,25540,211,BA,702,64,121.042654028436,3.32701421800948,0.303317535545024,FALSE,FALSE,FALSE,FALSE
"833",N906AT,25534,335,BA,1217,102,76.2208955223881,3.63283582089552,0.304477611940298,FALSE,FALSE,FALSE,FALSE
"1103",N979TW,25522,315,AA,2574,120,81.0222222222222,8.17142857142857,0.380952380952381,FALSE,FALSE,FALSE,FALSE
"1376",N954AN,25519,191,AA,4203,92,133.607329842932,22.0052356020942,0.481675392670157,FALSE,FALSE,FALSE,FALSE
"606",N804NN,25504,186,AA,2112,81,137.118279569892,11.3548387096774,0.435483870967742,FALSE,FALSE,FALSE,FALSE
"1027",N900PC,25504,173,BA,600,77,147.421965317919,3.46820809248555,0.445086705202312,FALSE,FALSE,FALSE,FALSE
"1042",N862NN,25447,190,AA,1542,67,133.931578947368,8.11578947368421,0.352631578947368,FALSE,FALSE,FALSE,FALSE
"277",N327NB,25427,222,BA,2839,77,114.536036036036,12.7882882882883,0.346846846846847,FALSE,FALSE,FALSE,FALSE
"271",N935AT,25417,304,BA,1930,83,83.6085526315789,6.34868421052632,0.273026315789474,FALSE,FALSE,FALSE,FALSE
"843",N984TW,25353,304,AA,2698,112,83.3980263157895,8.875,0.368421052631579,FALSE,FALSE,FALSE,FALSE
"869",N655AW,25306,236,AA,2914,87,107.228813559322,12.3474576271186,0.36864406779661,FALSE,FALSE,FALSE,FALSE
"454",N752US,25302,237,AA,2605,88,106.759493670886,10.9915611814346,0.371308016877637,FALSE,FALSE,FALSE,FALSE
"247",N9626F,25287,297,AA,1750,120,85.1414141414141,5.89225589225589,0.404040404040404,FALSE,FALSE,FALSE,FALSE
"523",N985NN,25277,183,AA,2653,78,138.125683060109,14.4972677595628,0.426229508196721,FALSE,FALSE,FALSE,FALSE
"27",N6712B,25273,181,BA,5143,98,139.629834254144,28.414364640884,0.541436464088398,FALSE,FALSE,FALSE,FALSE
"650",N748UW,25259,245,AA,755,80,103.097959183673,3.08163265306122,0.326530612244898,FALSE,FALSE,FALSE,FALSE
"720",N839AW,25211,240,AA,3150,79,105.045833333333,13.125,0.329166666666667,FALSE,FALSE,FALSE,FALSE
"231",N921AN,25192,181,AA,1692,76,139.182320441989,9.34806629834254,0.419889502762431,FALSE,FALSE,FALSE,FALSE
"184",N938AT,25180,336,BA,1590,99,74.9404761904762,4.73214285714286,0.294642857142857,FALSE,FALSE,FALSE,FALSE
"161",N3736C,25175,180,BA,468,51,139.861111111111,2.6,0.283333333333333,FALSE,FALSE,FALSE,FALSE
"885",N695DL,25174,187,BA,1306,74,134.620320855615,6.98395721925134,0.39572192513369,FALSE,FALSE,FALSE,FALSE
"788",N3733Z,25173,212,BA,-1011,42,118.740566037736,-4.7688679245283,0.19811320754717,FALSE,FALSE,FALSE,FALSE
"1591",N822AW,25165,265,AA,1112,93,94.9622641509434,4.19622641509434,0.350943396226415,FALSE,FALSE,FALSE,FALSE
"395",N753US,25157,266,AA,2136,102,94.5751879699248,8.03007518796992,0.383458646616541,FALSE,FALSE,FALSE,FALSE
"845",N696DL,25154,186,BA,2224,86,135.236559139785,11.9569892473118,0.462365591397849,FALSE,FALSE,FALSE,FALSE
"583",N112DU,25153,190,BA,3489,70,132.384210526316,18.3631578947368,0.368421052631579,FALSE,FALSE,FALSE,FALSE
"425",N344NW,25143,229,BA,7559,81,109.794759825328,33.0087336244542,0.353711790393013,FALSE,FALSE,FALSE,FALSE
"629",N903NN,25142,204,AA,1437,83,123.245098039216,7.04411764705882,0.406862745098039,FALSE,FALSE,FALSE,FALSE
"233",N831AW,25125,239,AA,2460,73,105.125523012552,10.2928870292887,0.305439330543933,FALSE,FALSE,FALSE,FALSE
"1281",N557NW,25125,192,BA,2109,87,130.859375,10.984375,0.453125,FALSE,FALSE,FALSE,FALSE
"342",N965AT,25120,331,BA,1266,76,75.8912386706949,3.82477341389728,0.229607250755287,FALSE,FALSE,FALSE,FALSE
"1322",N651AW,25115,257,AA,-435,68,97.7237354085603,-1.69260700389105,0.264591439688716,FALSE,FALSE,FALSE,FALSE
"1394",N663AW,25104,251,AA,2285,107,100.01593625498,9.10358565737052,0.426294820717131,FALSE,FALSE,FALSE,FALSE
"1166",N963DN,25100,279,BA,533,74,89.9641577060932,1.91039426523297,0.265232974910394,FALSE,FALSE,FALSE,FALSE
"910",N660AW,25068,274,AA,2752,93,91.4890510948905,10.043795620438,0.339416058394161,FALSE,FALSE,FALSE,FALSE
"1423",N923AN,25048,202,AA,1907,87,124,9.44059405940594,0.430693069306931,FALSE,FALSE,FALSE,FALSE
"932",N821AW,25025,232,AA,2359,78,107.866379310345,10.1681034482759,0.336206896551724,FALSE,FALSE,FALSE,FALSE
"785",N966NN,25024,193,AA,2550,91,129.658031088083,13.2124352331606,0.471502590673575,FALSE,FALSE,FALSE,FALSE
"148",N698DL,25013,207,BA,909,77,120.835748792271,4.39130434782609,0.371980676328502,FALSE,FALSE,FALSE,FALSE
"622",N550NW,25005,191,BA,2453,75,130.916230366492,12.8429319371728,0.392670157068063,FALSE,FALSE,FALSE,FALSE
"852",N836AW,24947,282,AA,3476,112,88.4645390070922,12.3262411347518,0.397163120567376,FALSE,FALSE,FALSE,FALSE
"1500",N683DA,24929,189,BA,4187,101,131.899470899471,22.1534391534392,0.534391534391534,FALSE,FALSE,FALSE,FALSE
"1692",N763US,24918,220,AA,927,73,113.263636363636,4.21363636363636,0.331818181818182,FALSE,FALSE,FALSE,FALSE
"1261",N881NN,24901,197,AA,4282,74,126.401015228426,21.7360406091371,0.375634517766497,FALSE,FALSE,FALSE,FALSE
"1120",N901NN,24884,177,AA,3871,82,140.587570621469,21.8700564971751,0.463276836158192,FALSE,FALSE,FALSE,FALSE
"1448",N972AT,24856,292,BA,1663,76,85.1232876712329,5.69520547945205,0.26027397260274,FALSE,FALSE,FALSE,FALSE
"1699",N188US,24850,157,AA,3043,92,158.28025477707,19.3821656050955,0.585987261146497,FALSE,FALSE,FALSE,FALSE
"1402",N866DN,24844,161,BA,-824,41,154.310559006211,-5.11801242236025,0.254658385093168,FALSE,FALSE,FALSE,FALSE
"329",N937NN,24810,203,AA,2835,94,122.216748768473,13.9655172413793,0.463054187192118,FALSE,FALSE,FALSE,FALSE
"731",N984NN,24793,173,AA,1766,76,143.312138728324,10.2080924855491,0.439306358381503,FALSE,FALSE,FALSE,FALSE
"390",N967AT,24778,335,BA,1303,97,73.9641791044776,3.88955223880597,0.28955223880597,FALSE,FALSE,FALSE,FALSE
"1482",N803AW,24765,270,AA,844,88,91.7222222222222,3.12592592592593,0.325925925925926,FALSE,FALSE,FALSE,FALSE
"872",N942AN,24746,200,AA,1191,83,123.73,5.955,0.415,FALSE,FALSE,FALSE,FALSE
"1702",N157UW,24741,166,AA,1417,69,149.042168674699,8.53614457831325,0.41566265060241,FALSE,FALSE,FALSE,FALSE
"1072",N9681B,24726,298,AA,2617,114,82.9731543624161,8.78187919463087,0.38255033557047,FALSE,FALSE,FALSE,FALSE
"240",N301NB,24702,217,BA,1070,82,113.834101382488,4.93087557603687,0.377880184331797,FALSE,FALSE,FALSE,FALSE
"1515",N930DN,24663,304,BA,1406,94,81.1282894736842,4.625,0.309210526315789,FALSE,FALSE,FALSE,FALSE
"92",N929AT,24649,294,BA,1850,88,83.8401360544218,6.29251700680272,0.299319727891156,FALSE,FALSE,FALSE,FALSE
"585",N757UW,24623,227,AA,1106,69,108.471365638767,4.87224669603524,0.303964757709251,FALSE,FALSE,FALSE,FALSE
"439",N667DN,24600,200,BA,3051,91,123,15.255,0.455,FALSE,FALSE,FALSE,FALSE
"66",N377DA,24585,181,BA,1574,54,135.828729281768,8.69613259668508,0.298342541436464,FALSE,FALSE,FALSE,FALSE
"279",N6710E,24569,166,BA,1691,57,148.006024096386,10.1867469879518,0.343373493975904,FALSE,FALSE,FALSE,FALSE
"641",N825AW,24562,213,AA,797,76,115.31455399061,3.74178403755869,0.356807511737089,FALSE,FALSE,FALSE,FALSE
"1207",N948AN,24529,170,AA,2243,66,144.288235294118,13.1941176470588,0.388235294117647,FALSE,FALSE,FALSE,FALSE
"1356",N905AN,24529,191,AA,3788,87,128.424083769634,19.8324607329843,0.455497382198953,FALSE,FALSE,FALSE,FALSE
"43",N336NW,24457,229,BA,1891,97,106.799126637555,8.25764192139738,0.423580786026201,FALSE,FALSE,FALSE,FALSE
"321",N9621A,24438,284,AA,4875,132,86.0492957746479,17.1654929577465,0.464788732394366,FALSE,FALSE,FALSE,FALSE
"1695",N118DU,24429,186,BA,4158,94,131.338709677419,22.3548387096774,0.505376344086022,FALSE,FALSE,FALSE,FALSE
"1498",N974AT,24419,314,BA,1581,88,77.7675159235669,5.03503184713376,0.280254777070064,FALSE,FALSE,FALSE,FALSE
"9",N647AW,24392,245,AA,134,79,99.5591836734694,0.546938775510204,0.322448979591837,FALSE,FALSE,FALSE,FALSE
"839",N960AN,24345,169,AA,1434,60,144.05325443787,8.48520710059172,0.355029585798817,FALSE,FALSE,FALSE,FALSE
"293",N9615W,24344,287,AA,2976,117,84.8222996515679,10.3693379790941,0.407665505226481,FALSE,FALSE,FALSE,FALSE
"701",N690DL,24308,183,BA,974,74,132.830601092896,5.3224043715847,0.404371584699454,FALSE,FALSE,FALSE,FALSE
"1078",N848NN,24307,168,AA,1731,72,144.684523809524,10.3035714285714,0.428571428571429,FALSE,FALSE,FALSE,FALSE
